Regras de tamanho 2, ou seja 1 elemento no antecedente e 1 no consequente da regra, com minsup=0.0 e minconf=0.01

C:\Users\Lucas\AppData\Local\Programs\Python\Python36-32\python.exe C:/Users/Lucas/PycharmProjects/machine_learning/machineLearning.py
{Class: Iris-virginica} -> {PT_Width: 1.7} (conf: 0.020, supp: 0.007, lift: 1.500, conv: 1.007)
{SP_Length: 6.2} -> {Class: Iris-virginica} (conf: 0.500, supp: 0.013, lift: 1.500, conv: 1.333)
{Class: Iris-virginica} -> {SP_Length: 6.2} (conf: 0.040, supp: 0.013, lift: 1.500, conv: 1.014)
{SP_Width: 2.5} -> {Class: Iris-virginica} (conf: 0.500, supp: 0.027, lift: 1.500, conv: 1.333)
{Class: Iris-virginica} -> {SP_Width: 2.5} (conf: 0.080, supp: 0.027, lift: 1.500, conv: 1.029)
{SP_Width: 3.3} -> {Class: Iris-virginica} (conf: 0.500, supp: 0.020, lift: 1.500, conv: 1.333)
{Class: Iris-virginica} -> {SP_Width: 3.3} (conf: 0.060, supp: 0.020, lift: 1.500, conv: 1.021)
{PT_Width: 0.3} -> {PT_Legth: 1.5} (conf: 0.143, supp: 0.007, lift: 1.531, conv: 1.058)
{PT_Legth: 1.5} -> {PT_Width: 0.3} (conf: 0.071, supp: 0.007, lift: 1.531, conv: 1.027)
{SP_Length: 5.5} -> {PT_Width: 0.2} (conf: 0.286, supp: 0.013, lift: 1.531, conv: 1.139)
{PT_Width: 0.2} -> {SP_Length: 5.5} (conf: 0.071, supp: 0.013, lift: 1.531, conv: 1.027)
{SP_Width: 2.8} -> {SP_Length: 5.8} (conf: 0.071, supp: 0.007, lift: 1.531, conv: 1.027)
{SP_Length: 5.8} -> {SP_Width: 2.8} (conf: 0.143, supp: 0.007, lift: 1.531, conv: 1.058)
{SP_Width: 3.4} -> {PT_Legth: 4.5} (conf: 0.083, supp: 0.007, lift: 1.562, conv: 1.033)
{PT_Legth: 4.5} -> {SP_Width: 3.4} (conf: 0.125, supp: 0.007, lift: 1.562, conv: 1.051)
{PT_Width: 1.5} -> {PT_Legth: 5.1} (conf: 0.083, supp: 0.007, lift: 1.562, conv: 1.033)
{PT_Legth: 5.1} -> {PT_Width: 1.5} (conf: 0.125, supp: 0.007, lift: 1.562, conv: 1.051)
{PT_Width: 1.8} -> {PT_Legth: 5.1} (conf: 0.083, supp: 0.007, lift: 1.562, conv: 1.033)
{PT_Legth: 5.1} -> {PT_Width: 1.8} (conf: 0.125, supp: 0.007, lift: 1.562, conv: 1.051)
{SP_Width: 3.1} -> {PT_Legth: 5.1} (conf: 0.083, supp: 0.007, lift: 1.562, conv: 1.033)
{PT_Legth: 5.1} -> {SP_Width: 3.1} (conf: 0.125, supp: 0.007, lift: 1.562, conv: 1.051)
{SP_Width: 3.1} -> {PT_Width: 1.4} (conf: 0.083, supp: 0.007, lift: 1.562, conv: 1.033)
{PT_Width: 1.4} -> {SP_Width: 3.1} (conf: 0.125, supp: 0.007, lift: 1.562, conv: 1.051)
{SP_Length: 6.7} -> {PT_Width: 1.5} (conf: 0.125, supp: 0.007, lift: 1.562, conv: 1.051)
{PT_Width: 1.5} -> {SP_Length: 6.7} (conf: 0.083, supp: 0.007, lift: 1.562, conv: 1.033)
{SP_Width: 2.5} -> {PT_Width: 1.5} (conf: 0.125, supp: 0.007, lift: 1.562, conv: 1.051)
{PT_Width: 1.5} -> {SP_Width: 2.5} (conf: 0.083, supp: 0.007, lift: 1.562, conv: 1.033)
{SP_Length: 6.7} -> {PT_Width: 1.8} (conf: 0.125, supp: 0.007, lift: 1.562, conv: 1.051)
{PT_Width: 1.8} -> {SP_Length: 6.7} (conf: 0.083, supp: 0.007, lift: 1.562, conv: 1.033)
{SP_Width: 2.5} -> {PT_Width: 1.8} (conf: 0.125, supp: 0.007, lift: 1.562, conv: 1.051)
{PT_Width: 1.8} -> {SP_Width: 2.5} (conf: 0.083, supp: 0.007, lift: 1.562, conv: 1.033)
{SP_Width: 3.1} -> {PT_Width: 2.3} (conf: 0.083, supp: 0.007, lift: 1.562, conv: 1.033)
{PT_Width: 2.3} -> {SP_Width: 3.1} (conf: 0.125, supp: 0.007, lift: 1.562, conv: 1.051)
{SP_Width: 3.4} -> {PT_Width: 2.3} (conf: 0.083, supp: 0.007, lift: 1.562, conv: 1.033)
{PT_Width: 2.3} -> {SP_Width: 3.4} (conf: 0.125, supp: 0.007, lift: 1.562, conv: 1.051)
{SP_Width: 3.2} -> {PT_Legth: 1.6} (conf: 0.077, supp: 0.007, lift: 1.648, conv: 1.033)
{PT_Legth: 1.6} -> {SP_Width: 3.2} (conf: 0.143, supp: 0.007, lift: 1.648, conv: 1.066)
{SP_Length: 6.4} -> {PT_Width: 1.3} (conf: 0.143, supp: 0.007, lift: 1.648, conv: 1.066)
{PT_Width: 1.3} -> {SP_Length: 6.4} (conf: 0.077, supp: 0.007, lift: 1.648, conv: 1.033)
{SP_Width: 2.7} -> {Class: Iris-versicolor} (conf: 0.556, supp: 0.033, lift: 1.667, conv: 1.500)
{Class: Iris-versicolor} -> {SP_Width: 2.7} (conf: 0.100, supp: 0.033, lift: 1.667, conv: 1.044)
{SP_Width: 2.9} -> {SP_Length: 6.3} (conf: 0.100, supp: 0.007, lift: 1.667, conv: 1.044)
{SP_Length: 6.3} -> {SP_Width: 2.9} (conf: 0.111, supp: 0.007, lift: 1.667, conv: 1.050)
{SP_Width: 2.8} -> {Class: Iris-virginica} (conf: 0.571, supp: 0.053, lift: 1.714, conv: 1.556)
{Class: Iris-virginica} -> {SP_Width: 2.8} (conf: 0.160, supp: 0.053, lift: 1.714, conv: 1.079)
{SP_Length: 5.5} -> {PT_Legth: 1.4} (conf: 0.143, supp: 0.007, lift: 1.786, conv: 1.073)
{PT_Legth: 1.4} -> {SP_Length: 5.5} (conf: 0.083, supp: 0.007, lift: 1.786, conv: 1.040)
{SP_Width: 3.5} -> {PT_Legth: 1.5} (conf: 0.167, supp: 0.007, lift: 1.786, conv: 1.088)
{PT_Legth: 1.5} -> {SP_Width: 3.5} (conf: 0.071, supp: 0.007, lift: 1.786, conv: 1.034)
{SP_Width: 3.8} -> {PT_Legth: 1.5} (conf: 0.167, supp: 0.007, lift: 1.786, conv: 1.088)
{PT_Legth: 1.5} -> {SP_Width: 3.8} (conf: 0.071, supp: 0.007, lift: 1.786, conv: 1.034)
{SP_Width: 3.1} -> {PT_Legth: 1.6} (conf: 0.083, supp: 0.007, lift: 1.786, conv: 1.040)
{PT_Legth: 1.6} -> {SP_Width: 3.1} (conf: 0.143, supp: 0.007, lift: 1.786, conv: 1.073)
{SP_Length: 5.1} -> {PT_Width: 0.2} (conf: 0.333, supp: 0.020, lift: 1.786, conv: 1.220)
{PT_Width: 0.2} -> {SP_Length: 5.1} (conf: 0.107, supp: 0.020, lift: 1.786, conv: 1.053)
{SP_Length: 5.4} -> {PT_Width: 0.2} (conf: 0.333, supp: 0.013, lift: 1.786, conv: 1.220)
{PT_Width: 0.2} -> {SP_Length: 5.4} (conf: 0.071, supp: 0.013, lift: 1.786, conv: 1.034)
{SP_Width: 3.4} -> {PT_Width: 0.3} (conf: 0.083, supp: 0.007, lift: 1.786, conv: 1.040)
{PT_Width: 0.3} -> {SP_Width: 3.4} (conf: 0.143, supp: 0.007, lift: 1.786, conv: 1.073)
{SP_Length: 6.4} -> {PT_Width: 1.5} (conf: 0.143, supp: 0.007, lift: 1.786, conv: 1.073)
{PT_Width: 1.5} -> {SP_Length: 6.4} (conf: 0.083, supp: 0.007, lift: 1.786, conv: 1.040)
{SP_Width: 2.8} -> {PT_Width: 1.5} (conf: 0.143, supp: 0.013, lift: 1.786, conv: 1.073)
{PT_Width: 1.5} -> {SP_Width: 2.8} (conf: 0.167, supp: 0.013, lift: 1.786, conv: 1.088)
{SP_Length: 6.4} -> {PT_Width: 1.8} (conf: 0.143, supp: 0.007, lift: 1.786, conv: 1.073)
{PT_Width: 1.8} -> {SP_Length: 6.4} (conf: 0.083, supp: 0.007, lift: 1.786, conv: 1.040)
{SP_Width: 2.8} -> {PT_Width: 2.1} (conf: 0.071, supp: 0.007, lift: 1.786, conv: 1.034)
{PT_Width: 2.1} -> {SP_Width: 2.8} (conf: 0.167, supp: 0.007, lift: 1.786, conv: 1.088)
{SP_Width: 2.8} -> {SP_Length: 5.6} (conf: 0.071, supp: 0.007, lift: 1.786, conv: 1.034)
{SP_Length: 5.6} -> {SP_Width: 2.8} (conf: 0.167, supp: 0.007, lift: 1.786, conv: 1.088)
{SP_Width: 3.1} -> {SP_Length: 6.4} (conf: 0.083, supp: 0.007, lift: 1.786, conv: 1.040)
{SP_Length: 6.4} -> {SP_Width: 3.1} (conf: 0.143, supp: 0.007, lift: 1.786, conv: 1.073)
{SP_Width: 2.6} -> {Class: Iris-versicolor} (conf: 0.600, supp: 0.020, lift: 1.800, conv: 1.667)
{Class: Iris-versicolor} -> {SP_Width: 2.6} (conf: 0.060, supp: 0.020, lift: 1.800, conv: 1.028)
{PT_Legth: 4.9} -> {Class: Iris-virginica} (conf: 0.600, supp: 0.020, lift: 1.800, conv: 1.667)
{Class: Iris-virginica} -> {PT_Legth: 4.9} (conf: 0.060, supp: 0.020, lift: 1.800, conv: 1.028)
{SP_Width: 2.7} -> {SP_Length: 6.3} (conf: 0.111, supp: 0.007, lift: 1.852, conv: 1.057)
{SP_Length: 6.3} -> {SP_Width: 2.7} (conf: 0.111, supp: 0.007, lift: 1.852, conv: 1.057)
{SP_Length: 5.7} -> {Class: Iris-versicolor} (conf: 0.625, supp: 0.033, lift: 1.875, conv: 1.778)
{Class: Iris-versicolor} -> {SP_Length: 5.7} (conf: 0.100, supp: 0.033, lift: 1.875, conv: 1.052)
{SP_Length: 6.7} -> {Class: Iris-virginica} (conf: 0.625, supp: 0.033, lift: 1.875, conv: 1.778)
{Class: Iris-virginica} -> {SP_Length: 6.7} (conf: 0.100, supp: 0.033, lift: 1.875, conv: 1.052)
{SP_Width: 2.9} -> {PT_Legth: 4.5} (conf: 0.100, supp: 0.007, lift: 1.875, conv: 1.052)
{PT_Legth: 4.5} -> {SP_Width: 2.9} (conf: 0.125, supp: 0.007, lift: 1.875, conv: 1.067)
{SP_Width: 2.9} -> {PT_Width: 1.4} (conf: 0.100, supp: 0.007, lift: 1.875, conv: 1.052)
{PT_Width: 1.4} -> {SP_Width: 2.9} (conf: 0.125, supp: 0.007, lift: 1.875, conv: 1.067)
{SP_Width: 2.9} -> {SP_Length: 5.7} (conf: 0.100, supp: 0.007, lift: 1.875, conv: 1.052)
{SP_Length: 5.7} -> {SP_Width: 2.9} (conf: 0.125, supp: 0.007, lift: 1.875, conv: 1.067)
{SP_Width: 3.0} -> {PT_Legth: 4.1} (conf: 0.038, supp: 0.007, lift: 1.923, conv: 1.019)
{PT_Legth: 4.1} -> {SP_Width: 3.0} (conf: 0.333, supp: 0.007, lift: 1.923, conv: 1.240)
{SP_Width: 3.0} -> {PT_Legth: 4.6} (conf: 0.038, supp: 0.007, lift: 1.923, conv: 1.019)
{PT_Legth: 4.6} -> {SP_Width: 3.0} (conf: 0.333, supp: 0.007, lift: 1.923, conv: 1.240)
{SP_Width: 3.0} -> {PT_Legth: 6.1} (conf: 0.038, supp: 0.007, lift: 1.923, conv: 1.019)
{PT_Legth: 6.1} -> {SP_Width: 3.0} (conf: 0.333, supp: 0.007, lift: 1.923, conv: 1.240)
{SP_Width: 3.0} -> {PT_Width: 0.1} (conf: 0.077, supp: 0.013, lift: 1.923, conv: 1.040)
{PT_Width: 0.1} -> {SP_Width: 3.0} (conf: 0.333, supp: 0.013, lift: 1.923, conv: 1.240)
{SP_Length: 6.1} -> {PT_Width: 1.3} (conf: 0.167, supp: 0.007, lift: 1.923, conv: 1.096)
{PT_Width: 1.3} -> {SP_Length: 6.1} (conf: 0.077, supp: 0.007, lift: 1.923, conv: 1.040)
{SP_Width: 3.0} -> {PT_Width: 1.8} (conf: 0.154, supp: 0.027, lift: 1.923, conv: 1.087)
{PT_Width: 1.8} -> {SP_Width: 3.0} (conf: 0.333, supp: 0.027, lift: 1.923, conv: 1.240)
{SP_Width: 3.2} -> {PT_Width: 1.8} (conf: 0.154, supp: 0.013, lift: 1.923, conv: 1.087)
{PT_Width: 1.8} -> {SP_Width: 3.2} (conf: 0.167, supp: 0.013, lift: 1.923, conv: 1.096)
{SP_Width: 3.2} -> {PT_Width: 2.0} (conf: 0.077, supp: 0.007, lift: 1.923, conv: 1.040)
{PT_Width: 2.0} -> {SP_Width: 3.2} (conf: 0.167, supp: 0.007, lift: 1.923, conv: 1.096)
{SP_Width: 3.0} -> {PT_Width: 2.2} (conf: 0.038, supp: 0.007, lift: 1.923, conv: 1.019)
{PT_Width: 2.2} -> {SP_Width: 3.0} (conf: 0.333, supp: 0.007, lift: 1.923, conv: 1.240)
{SP_Width: 3.0} -> {SP_Length: 4.4} (conf: 0.038, supp: 0.007, lift: 1.923, conv: 1.019)
{SP_Length: 4.4} -> {SP_Width: 3.0} (conf: 0.333, supp: 0.007, lift: 1.923, conv: 1.240)
{SP_Width: 3.0} -> {SP_Length: 5.6} (conf: 0.077, supp: 0.013, lift: 1.923, conv: 1.040)
{SP_Length: 5.6} -> {SP_Width: 3.0} (conf: 0.333, supp: 0.013, lift: 1.923, conv: 1.240)
{SP_Width: 3.0} -> {SP_Length: 6.1} (conf: 0.077, supp: 0.013, lift: 1.923, conv: 1.040)
{SP_Length: 6.1} -> {SP_Width: 3.0} (conf: 0.333, supp: 0.013, lift: 1.923, conv: 1.240)
{SP_Width: 3.0} -> {SP_Length: 6.8} (conf: 0.038, supp: 0.007, lift: 1.923, conv: 1.019)
{SP_Length: 6.8} -> {SP_Width: 3.0} (conf: 0.333, supp: 0.007, lift: 1.923, conv: 1.240)
{SP_Width: 3.0} -> {SP_Length: 7.2} (conf: 0.038, supp: 0.007, lift: 1.923, conv: 1.019)
{SP_Length: 7.2} -> {SP_Width: 3.0} (conf: 0.333, supp: 0.007, lift: 1.923, conv: 1.240)
{SP_Length: 4.9} -> {Class: Iris-setosa} (conf: 0.667, supp: 0.027, lift: 2.000, conv: 2.000)
{Class: Iris-setosa} -> {SP_Length: 4.9} (conf: 0.080, supp: 0.027, lift: 2.000, conv: 1.043)
{SP_Width: 3.6} -> {Class: Iris-setosa} (conf: 0.667, supp: 0.013, lift: 2.000, conv: 2.000)
{Class: Iris-setosa} -> {SP_Width: 3.6} (conf: 0.040, supp: 0.013, lift: 2.000, conv: 1.021)
{SP_Width: 3.8} -> {Class: Iris-setosa} (conf: 0.667, supp: 0.027, lift: 2.000, conv: 2.000)
{Class: Iris-setosa} -> {SP_Width: 3.8} (conf: 0.080, supp: 0.027, lift: 2.000, conv: 1.043)
{SP_Length: 5.9} -> {Class: Iris-versicolor} (conf: 0.667, supp: 0.013, lift: 2.000, conv: 2.000)
{Class: Iris-versicolor} -> {SP_Length: 5.9} (conf: 0.040, supp: 0.013, lift: 2.000, conv: 1.021)
{SP_Length: 6.0} -> {Class: Iris-versicolor} (conf: 0.667, supp: 0.027, lift: 2.000, conv: 2.000)
{Class: Iris-versicolor} -> {SP_Length: 6.0} (conf: 0.080, supp: 0.027, lift: 2.000, conv: 1.043)
{SP_Length: 6.1} -> {Class: Iris-versicolor} (conf: 0.667, supp: 0.027, lift: 2.000, conv: 2.000)
{Class: Iris-versicolor} -> {SP_Length: 6.1} (conf: 0.080, supp: 0.027, lift: 2.000, conv: 1.043)
{SP_Width: 2.2} -> {Class: Iris-versicolor} (conf: 0.667, supp: 0.013, lift: 2.000, conv: 2.000)
{Class: Iris-versicolor} -> {SP_Width: 2.2} (conf: 0.040, supp: 0.013, lift: 2.000, conv: 1.021)
{SP_Length: 6.3} -> {Class: Iris-virginica} (conf: 0.667, supp: 0.040, lift: 2.000, conv: 2.000)
{Class: Iris-virginica} -> {SP_Length: 6.3} (conf: 0.120, supp: 0.040, lift: 2.000, conv: 1.068)
{SP_Length: 6.8} -> {Class: Iris-virginica} (conf: 0.667, supp: 0.013, lift: 2.000, conv: 2.000)
{Class: Iris-virginica} -> {SP_Length: 6.8} (conf: 0.040, supp: 0.013, lift: 2.000, conv: 1.021)
{SP_Width: 3.2} -> {PT_Width: 0.2} (conf: 0.385, supp: 0.033, lift: 2.060, conv: 1.322)
{PT_Width: 0.2} -> {SP_Width: 3.2} (conf: 0.179, supp: 0.033, lift: 2.060, conv: 1.112)
{PT_Width: 0.1} -> {PT_Legth: 1.4} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{PT_Legth: 1.4} -> {PT_Width: 0.1} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{SP_Length: 4.9} -> {PT_Legth: 1.4} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{PT_Legth: 1.4} -> {SP_Length: 4.9} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{SP_Width: 3.3} -> {PT_Legth: 1.4} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{PT_Legth: 1.4} -> {SP_Width: 3.3} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{SP_Width: 3.4} -> {PT_Legth: 1.4} (conf: 0.167, supp: 0.013, lift: 2.083, conv: 1.104)
{PT_Legth: 1.4} -> {SP_Width: 3.4} (conf: 0.167, supp: 0.013, lift: 2.083, conv: 1.104)
{SP_Length: 6.3} -> {PT_Legth: 5.1} (conf: 0.111, supp: 0.007, lift: 2.083, conv: 1.065)
{PT_Legth: 5.1} -> {SP_Length: 6.3} (conf: 0.125, supp: 0.007, lift: 2.083, conv: 1.074)
{PT_Width: 1.8} -> {PT_Legth: 5.6} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{PT_Legth: 5.6} -> {PT_Width: 1.8} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{SP_Width: 3.1} -> {PT_Legth: 5.6} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{PT_Legth: 5.6} -> {SP_Width: 3.1} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{SP_Width: 3.4} -> {PT_Legth: 5.6} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{PT_Legth: 5.6} -> {SP_Width: 3.4} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{SP_Width: 2.7} -> {PT_Width: 1.4} (conf: 0.111, supp: 0.007, lift: 2.083, conv: 1.065)
{PT_Width: 1.4} -> {SP_Width: 2.7} (conf: 0.125, supp: 0.007, lift: 2.083, conv: 1.074)
{SP_Length: 5.4} -> {PT_Width: 1.5} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{PT_Width: 1.5} -> {SP_Length: 5.4} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{SP_Length: 5.6} -> {PT_Width: 1.5} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{PT_Width: 1.5} -> {SP_Length: 5.6} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{SP_Width: 3.1} -> {PT_Width: 1.5} (conf: 0.167, supp: 0.013, lift: 2.083, conv: 1.104)
{PT_Width: 1.5} -> {SP_Width: 3.1} (conf: 0.167, supp: 0.013, lift: 2.083, conv: 1.104)
{SP_Length: 6.0} -> {PT_Width: 1.8} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{PT_Width: 1.8} -> {SP_Length: 6.0} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{SP_Length: 6.1} -> {PT_Width: 1.8} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{PT_Width: 1.8} -> {SP_Length: 6.1} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{SP_Width: 3.1} -> {PT_Width: 2.1} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{PT_Width: 2.1} -> {SP_Width: 3.1} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{SP_Width: 2.5} -> {SP_Length: 5.1} (conf: 0.125, supp: 0.007, lift: 2.083, conv: 1.074)
{SP_Length: 5.1} -> {SP_Width: 2.5} (conf: 0.111, supp: 0.007, lift: 2.083, conv: 1.065)
{SP_Width: 3.4} -> {SP_Length: 6.0} (conf: 0.083, supp: 0.007, lift: 2.083, conv: 1.047)
{SP_Length: 6.0} -> {SP_Width: 3.4} (conf: 0.167, supp: 0.007, lift: 2.083, conv: 1.104)
{SP_Width: 2.9} -> {Class: Iris-versicolor} (conf: 0.700, supp: 0.047, lift: 2.100, conv: 2.222)
{Class: Iris-versicolor} -> {SP_Width: 2.9} (conf: 0.140, supp: 0.047, lift: 2.100, conv: 1.085)
{SP_Length: 5.5} -> {Class: Iris-versicolor} (conf: 0.714, supp: 0.033, lift: 2.143, conv: 2.333)
{Class: Iris-versicolor} -> {SP_Length: 5.5} (conf: 0.100, supp: 0.033, lift: 2.143, conv: 1.059)
{SP_Length: 6.4} -> {Class: Iris-virginica} (conf: 0.714, supp: 0.033, lift: 2.143, conv: 2.333)
{Class: Iris-virginica} -> {SP_Length: 6.4} (conf: 0.100, supp: 0.033, lift: 2.143, conv: 1.059)
{SP_Length: 5.0} -> {PT_Legth: 1.3} (conf: 0.100, supp: 0.007, lift: 2.143, conv: 1.059)
{PT_Legth: 1.3} -> {SP_Length: 5.0} (conf: 0.143, supp: 0.007, lift: 2.143, conv: 1.089)
{SP_Width: 2.8} -> {PT_Legth: 4.0} (conf: 0.071, supp: 0.007, lift: 2.143, conv: 1.041)
{PT_Legth: 4.0} -> {SP_Width: 2.8} (conf: 0.200, supp: 0.007, lift: 2.143, conv: 1.133)
{SP_Width: 2.8} -> {PT_Legth: 4.7} (conf: 0.071, supp: 0.007, lift: 2.143, conv: 1.041)
{PT_Legth: 4.7} -> {SP_Width: 2.8} (conf: 0.200, supp: 0.007, lift: 2.143, conv: 1.133)
{SP_Width: 2.8} -> {PT_Legth: 4.9} (conf: 0.071, supp: 0.007, lift: 2.143, conv: 1.041)
{PT_Legth: 4.9} -> {SP_Width: 2.8} (conf: 0.200, supp: 0.007, lift: 2.143, conv: 1.133)
{SP_Length: 5.0} -> {PT_Width: 0.3} (conf: 0.100, supp: 0.007, lift: 2.143, conv: 1.059)
{PT_Width: 0.3} -> {SP_Length: 5.0} (conf: 0.143, supp: 0.007, lift: 2.143, conv: 1.089)
{SP_Length: 5.0} -> {PT_Width: 0.4} (conf: 0.100, supp: 0.007, lift: 2.143, conv: 1.059)
{PT_Width: 0.4} -> {SP_Length: 5.0} (conf: 0.143, supp: 0.007, lift: 2.143, conv: 1.089)
{SP_Width: 2.8} -> {PT_Width: 1.2} (conf: 0.071, supp: 0.007, lift: 2.143, conv: 1.041)
{PT_Width: 1.2} -> {SP_Width: 2.8} (conf: 0.200, supp: 0.007, lift: 2.143, conv: 1.133)
{SP_Width: 2.8} -> {PT_Width: 1.9} (conf: 0.071, supp: 0.007, lift: 2.143, conv: 1.041)
{PT_Width: 1.9} -> {SP_Width: 2.8} (conf: 0.200, supp: 0.007, lift: 2.143, conv: 1.133)
{SP_Width: 2.9} -> {SP_Length: 6.4} (conf: 0.100, supp: 0.007, lift: 2.143, conv: 1.059)
{SP_Length: 6.4} -> {SP_Width: 2.9} (conf: 0.143, supp: 0.007, lift: 2.143, conv: 1.089)
{SP_Width: 2.8} -> {SP_Length: 6.5} (conf: 0.071, supp: 0.007, lift: 2.143, conv: 1.041)
{SP_Length: 6.5} -> {SP_Width: 2.8} (conf: 0.200, supp: 0.007, lift: 2.143, conv: 1.133)
{SP_Width: 3.4} -> {Class: Iris-setosa} (conf: 0.750, supp: 0.060, lift: 2.250, conv: 2.667)
{Class: Iris-setosa} -> {SP_Width: 3.4} (conf: 0.180, supp: 0.060, lift: 2.250, conv: 1.122)
{SP_Length: 5.2} -> {Class: Iris-setosa} (conf: 0.750, supp: 0.020, lift: 2.250, conv: 2.667)
{Class: Iris-setosa} -> {SP_Length: 5.2} (conf: 0.060, supp: 0.020, lift: 2.250, conv: 1.035)
{PT_Width: 1.6} -> {Class: Iris-versicolor} (conf: 0.750, supp: 0.020, lift: 2.250, conv: 2.667)
{Class: Iris-versicolor} -> {PT_Width: 1.6} (conf: 0.060, supp: 0.020, lift: 2.250, conv: 1.035)
{SP_Width: 2.3} -> {Class: Iris-versicolor} (conf: 0.750, supp: 0.020, lift: 2.250, conv: 2.667)
{Class: Iris-versicolor} -> {SP_Width: 2.3} (conf: 0.060, supp: 0.020, lift: 2.250, conv: 1.035)
{PT_Legth: 5.0} -> {Class: Iris-virginica} (conf: 0.750, supp: 0.020, lift: 2.250, conv: 2.667)
{Class: Iris-virginica} -> {PT_Legth: 5.0} (conf: 0.060, supp: 0.020, lift: 2.250, conv: 1.035)
{SP_Length: 6.9} -> {Class: Iris-virginica} (conf: 0.750, supp: 0.020, lift: 2.250, conv: 2.667)
{Class: Iris-virginica} -> {SP_Length: 6.9} (conf: 0.060, supp: 0.020, lift: 2.250, conv: 1.035)
{PT_Width: 0.2} -> {PT_Legth: 1.5} (conf: 0.214, supp: 0.040, lift: 2.296, conv: 1.154)
{PT_Legth: 1.5} -> {PT_Width: 0.2} (conf: 0.429, supp: 0.040, lift: 2.296, conv: 1.423)
{SP_Width: 3.2} -> {PT_Legth: 4.7} (conf: 0.077, supp: 0.007, lift: 2.308, conv: 1.047)
{PT_Legth: 4.7} -> {SP_Width: 3.2} (conf: 0.200, supp: 0.007, lift: 2.308, conv: 1.142)
{SP_Width: 3.0} -> {SP_Length: 4.8} (conf: 0.077, supp: 0.013, lift: 2.308, conv: 1.047)
{SP_Length: 4.8} -> {SP_Width: 3.0} (conf: 0.400, supp: 0.013, lift: 2.308, conv: 1.378)
{SP_Width: 3.2} -> {SP_Length: 6.5} (conf: 0.077, supp: 0.007, lift: 2.308, conv: 1.047)
{SP_Length: 6.5} -> {SP_Width: 3.2} (conf: 0.200, supp: 0.007, lift: 2.308, conv: 1.142)
{SP_Length: 5.7} -> {PT_Legth: 4.5} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{PT_Legth: 4.5} -> {SP_Length: 5.7} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{SP_Width: 2.5} -> {PT_Legth: 4.5} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{PT_Legth: 4.5} -> {SP_Width: 2.5} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{PT_Width: 2.3} -> {PT_Legth: 5.1} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{PT_Legth: 5.1} -> {PT_Width: 2.3} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{SP_Length: 6.7} -> {PT_Width: 1.4} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{PT_Width: 1.4} -> {SP_Length: 6.7} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{SP_Length: 6.7} -> {PT_Width: 2.3} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{PT_Width: 2.3} -> {SP_Length: 6.7} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{SP_Width: 2.5} -> {SP_Length: 5.7} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{SP_Length: 5.7} -> {SP_Width: 2.5} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{SP_Width: 2.5} -> {SP_Length: 6.7} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
{SP_Length: 6.7} -> {SP_Width: 2.5} (conf: 0.125, supp: 0.007, lift: 2.344, conv: 1.082)
